"NO_STATION","NOM_STATION","DATE_OUVERTURE","DATE_FERMETURE","LONGITUDE","LATITUDE","ALTITUDE","TYPE_STATION","PERIODE","MOIS","NEIGE_NORMALE","NEIGE_NORMALE_CS","NEIGE_NORMALE_ECART_TYPE","NEIGE_NORMALE_NB_ANNEES","PLUIE_NORMALE","PLUIE_NORMALE_CS","PLUIE_NORMALE_ECART_TYPE","PLUIE_NORMALE_NB_ANNEES","PREC_NORMALE","PREC_NORMALE_CS","PREC_NORMALE_ECART_TYPE","PREC_NORMALE_NB_ANNEES","TMAX_NORMALE","TMAX_NORMALE_CS","TMAX_NORMALE_ECART_TYPE","TMAX_NORMALE_NB_ANNEES","TMIN_NORMALE","TMIN_NORMALE_CS","TMIN_NORMALE_ECART_TYPE","TMIN_NORMALE_NB_ANNEES","TMOY_NORMALE","TMOY_NORMALE_CS","TMOY_NORMALE_ECART_TYPE","TMOY_NORMALE_NB_ANNEES"
"7035107","Montcerf","2006-06-20",,-76.04382,46.52256,185,"observateur","1991-2020",6,0,"4",0,15,,,,,,,,,,,,,,,,,,,,
"7035107","Montcerf","2006-06-20",,-76.04382,46.52256,185,"observateur","1991-2020",7,0,"4",0,15,,,,,,,,,25.7167,"4",1.454,15,11.8807,"4",0.989,15,18.798,"4",1.01,15
"7035107","Montcerf","2006-06-20",,-76.04382,46.52256,185,"observateur","1991-2020",8,0,"4",0,15,104.22,"4",43.862,15,104.22,"4",43.862,15,24.088,"4",0.993,15,10.7053,"4",1.104,15,17.3933,"4",0.934,15
"7035107","Montcerf","2006-06-20",,-76.04382,46.52256,185,"observateur","1991-2020",9,0,"4",0,15,,,,,,,,,19.6773,"4",1.467,15,6.5607,"4",1.238,15,13.118,"4",1.186,15
"7035107","Montcerf","2006-06-20",,-76.04382,46.52256,185,"observateur","1991-2020",10,1.8667,"4",5.027,15,,,,,,,,,11.7333,"4",2.091,15,1.044,"4",1.361,15,6.3893,"4",1.631,15
"7035107","Montcerf","2006-06-20",,-76.04382,46.52256,185,"observateur","1991-2020",11,,,,,,,,,,,,,4.08,"4",2.595,15,-5.188,"4",2.225,15,-0.5533,"4",2.315,15
"7035107","Montcerf","2006-06-20",,-76.04382,46.52256,185,"observateur","1991-2020",12,,,,,,,,,,,,,-3.61,"4",2.761,15,-13.0907,"4",3.727,15,-8.3507,"4",3.205,15
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",1,60.4391,"3",22.274,23,37.3958,"3",27.589,24,99.2409,"3",30.959,22,-6.1546,"3",2.923,24,-16.1864,"2",3.626,25,-11.0688,"3",3.179,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",2,51.9043,"3",27.008,23,20.32,"2",25.046,25,73.913,"3",32.152,23,-4.2376,"2",2.605,25,-15.03,"2",3.33,25,-9.6312,"2",2.914,25
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",3,39.3227,"3",28.592,22,37.9636,"3",22.829,22,77.9952,"3",31.141,21,1.9864,"2",2.392,25,-8.5204,"2",2.915,25,-3.2664,"2",2.611,25
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",4,9.7792,"3",11.395,24,91.9857,"3",43.26,21,100.8952,"3",42.343,21,10.3583,"3",1.864,24,-0.5288,"3",1.065,24,4.9208,"3",1.405,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",5,0.032,"2",0.16,25,101.9864,"3",32.152,22,102.0227,"3",32.093,22,18.3108,"3",1.938,24,5.8867,"3",1.563,24,12.1033,"3",1.632,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",6,0,"2",0,25,119.4136,"3",46.089,22,119.4136,"3",46.089,22,23.0771,"3",1.392,24,11.3442,"3",1.093,24,17.2108,"3",1.071,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",7,0,"2",0,25,123.7826,"3",47.566,23,123.7826,"3",47.566,23,24.9846,"3",1.464,24,13.5392,"3",1.034,24,19.2613,"3",1.131,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",8,0,"2",0,25,110.5333,"3",44.132,24,110.5333,"3",44.132,24,24.1254,"3",1.198,24,12.6096,"3",0.925,24,18.3679,"3",0.96,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",9,0,"3",0,24,122.25,"3",47.871,20,122.25,"3",47.871,20,19.3557,"3",1.587,23,8.4167,"3",1.452,24,13.8691,"3",1.444,23
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",10,2.7208,"3",6.087,24,111.4167,"3",46.61,24,114.1375,"3",45.356,24,11.965,"3",1.612,24,2.6342,"3",1.528,24,7.2904,"3",1.506,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",11,19.6792,"3",20.999,24,80.6619,"3",32.508,21,102.0143,"3",32.935,21,4.5646,"3",1.817,24,-3.215,"3",1.904,24,0.6767,"3",1.799,24
"7035110","Montebello-Sedbergh","1956-12-01","2015-04-01",-74.9772,45.6729,162,"observateur","1991-2020",12,56.6042,"3",31.932,24,38.4348,"3",26.877,23,96.175,"3",38.511,24,-2.6771,"3",2.066,24,-10.6904,"3",2.778,24,-6.6854,"3",2.385,24
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",1,55.8,"4",16.901,18,16.135,"3",19.515,20,74.7471,"4",27.222,17,-7.2061,"3",3.086,23,-18.2778,"3",4.438,23,-12.7226,"3",3.68,23
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",2,42.195,"3",22.53,20,7.3043,"3",8.143,23,48.31,"3",22.27,20,-4.9313,"3",3.013,24,-17.0804,"3",4.147,24,-11.0079,"3",3.499,24
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",3,32.0368,"4",19.842,19,28.6833,"4",27.038,18,61.6063,"4",30.321,16,1.8252,"3",2.629,23,-10.2526,"3",3.339,23,-4.223,"3",2.917,23
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",4,8.76,"3",8.179,20,61.5765,"4",21.352,17,68.9,"4",23.662,16,10.1221,"3",2.248,24,-1.5,"3",1.536,24,4.3125,"3",1.847,24
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",5,0.2625,"3",1.184,24,80.8211,"4",30.969,19,81.1526,"4",30.517,19,18.6329,"3",1.918,24,5.3713,"3",1.842,24,12.0017,"3",1.735,24
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",6,0,"2",0,25,89.9737,"4",33.149,19,89.9737,"4",33.149,19,23.12,"3",1.571,24,10.562,"2",1.602,25,16.8675,"3",1.368,24
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",7,0,"2",0,25,102.5556,"4",25.947,18,102.5556,"4",25.947,18,25.0041,"3",1.499,22,12.9127,"3",1.295,22,18.9632,"3",1.214,22
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",8,0,"2",0,25,105.2524,"3",40.063,21,105.2524,"3",40.063,21,24.0178,"3",1.181,23,11.7746,"3",1.377,24,17.8822,"3",1.181,23
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",9,0.192,"2",0.674,25,104.655,"3",39.481,20,104.895,"3",39.421,20,19.1613,"3",1.774,24,7.5922,"3",1.856,23,13.4096,"3",1.723,23
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",10,5.6667,"3",11.073,24,91.7737,"4",36.265,19,95.7368,"4",34.38,19,11.5208,"3",1.723,24,2.1479,"3",1.777,24,6.8313,"3",1.671,24
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",11,20.3267,"4",15.437,15,,,,,,,,,3.772,"3",1.702,20,-4.0115,"3",1.961,20,-0.127,"3",1.742,20
"7035160","Mont-Laurier","1954-11-15","2016-07-26",-75.47459,46.57427,235,"observateur","1991-2020",12,51.3933,"4",15.956,15,16.4625,"4",16.812,16,,,,,-3.9455,"3",2.081,22,-13.1545,"3",2.893,22,-8.5264,"3",2.45,22
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",1,46.8108,"3",23.759,24,18.5156,"1",17.447,27,65.6278,"1",29.386,27,-6.8469,"1",2.982,29,-18.5469,"1",4.036,29,-12.6872,"1",3.446,29
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",2,35.9721,"3",19.412,24,10.8362,"1",11.859,26,49.9658,"1",28.19,26,-4.0762,"1",2.812,29,-17.3552,"1",3.474,29,-10.7379,"1",3.079,29
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",3,30.1227,"3",19.903,22,35.4258,"3",29.098,24,66.0754,"1",34.911,28,2.7603,"1",2.467,29,-10.7217,"1",2.988,29,-3.9817,"1",2.651,29
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",4,9.0862,"1",12.578,26,65.8792,"3",30.603,24,74.1488,"1",31.91,26,10.111,"1",2.23,29,-2.54,"1",1.637,29,3.7866,"1",1.835,29
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",5,0.5393,"1",2.076,29,81.9983,"3",30.42,24,84.75,"1",31.464,27,18.7993,"1",2.34,29,4.3948,"1",1.57,29,11.6907,"1",1.785,28
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",6,0,"1",0,30,81.1515,"1",34.619,26,80.1121,"1",34.049,28,23.6642,"1",1.531,26,9.7135,"1",1.444,26,16.6896,"1",1.362,26
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",7,0,"1",0,30,89.4012,"1",31.446,26,91.1789,"1",30.806,27,25.9358,"1",1.468,26,12.2462,"1",1.114,26,19.0919,"1",1.18,26
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",8,0,"1",0,30,92.0775,"3",39.859,24,94.5358,"3",37.797,24,24.5237,"1",1.216,27,11.1348,"1",1.05,27,17.8222,"1",1.006,27
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",9,0,"1",0,30,96.17,"1",36.428,28,96.0204,"1",36.424,28,19.5527,"1",1.617,26,7.102,"1",1.357,25,13.32,"1",1.403,25
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",10,2.3985,"1",4.864,26,91.0513,"3",32.423,24,93.1319,"1",32.217,26,11.5917,"1",2.141,29,1.5476,"1",1.604,29,6.5641,"1",1.811,29
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",11,21.0472,"1",15.245,25,59.2864,"1",33.141,25,81.3269,"1",33.037,26,3.4383,"1",2.167,30,-4.8733,"1",2.286,30,-0.5983,"1",2.108,29
"7035334","Mont-St-Michel","1991-01-19",,-75.4326,46.7687,260,"automatique","1991-2020",12,53.8539,"3",29.893,23,21.55,"1",16.796,26,77.3532,"1",36.788,25,-3.6253,"1",2.421,30,-13.0083,"1",3.398,30,-8.2245,"1",2.882,29
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",1,46.2222,"4",25.696,18,11.6368,"4",14.089,19,62.9583,"3",29.188,24,-6.3352,"3",2.564,23,-20.3948,"3",4.259,23,-13.3617,"3",3.299,23
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",2,35.17,"3",17.092,20,9.985,"3",9.852,20,49.0417,"3",23.525,24,-3.3678,"3",3.162,23,-19.6617,"3",3.773,23,-11.5152,"3",3.243,23
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",3,26.3667,"3",15.651,21,29.8,"3",21.656,21,58,"3",28.763,24,3.1304,"2",2.575,25,-13.48,"2",3.589,25,-5.174,"2",2.907,25
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",4,12.2722,"4",13.967,18,62.6,"4",22.382,16,75.8762,"3",28.3,21,10.1592,"3",2.635,24,-4.6608,"3",1.709,24,2.7629,"3",1.936,24
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",5,0.6857,"3",2.897,21,72.9842,"4",33.095,19,78.1857,"3",36.019,21,18.8388,"3",2.496,24,2.4408,"3",1.536,24,10.635,"3",1.811,24
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",6,0,"2",0,25,91.2522,"3",36.212,23,92.5292,"3",35.964,24,24.1772,"2",1.437,25,7.9968,"2",1.488,25,16.0904,"2",1.242,25
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",7,0,"2",0,25,86.9478,"3",32.833,23,90.964,"1",35.142,25,26.4352,"2",1.432,25,10.5552,"2",1.109,25,18.4948,"2",1.065,25
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",8,0,"2",0,25,87.5087,"3",38.946,23,84.772,"1",38.916,25,24.6291,"3",1.516,22,9.5514,"3",1.353,22,17.0968,"3",1.26,22
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",9,0,"2",0,25,99.185,"3",41.584,20,96.187,"3",39.919,23,19.8673,"3",1.826,22,5.4,"3",1.316,22,12.6327,"3",1.443,22
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",10,4.22,"3",7.761,20,91.5722,"4",37.634,18,98.0261,"3",34.335,23,11.4668,"3",1.941,22,0.3305,"3",1.458,22,5.8991,"3",1.571,22
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",11,25.8375,"4",10.719,16,46.3375,"4",23.295,16,75.7053,"4",23.313,19,3.36,"3",2.461,24,-6.6746,"3",2.736,24,-1.6413,"3",2.491,24
"7035450","Nilgaut","1985-09-15","1999-05-15",-77.30668,46.61784,338,"automatique","1991-2020",12,50.9722,"4",24.282,18,19.11,"3",15.553,20,71.1739,"3",25.605,23,-3.3783,"3",2.616,24,-14.8025,"3",3.958,24,-9.0958,"3",3.154,24
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",1,46.2222,"4",25.696,18,11.6368,"4",14.089,19,62.9583,"3",29.188,24,-6.3352,"3",2.564,23,-20.3948,"3",4.259,23,-13.3617,"3",3.299,23
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",2,35.17,"3",17.092,20,10.2368,"4",10.055,19,49.0417,"3",23.525,24,-3.3678,"3",3.162,23,-19.6617,"3",3.773,23,-11.5152,"3",3.243,23
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",3,26.3667,"3",15.651,21,29.8,"3",21.656,21,58,"3",28.763,24,3.1304,"2",2.575,25,-13.48,"2",3.589,25,-5.174,"2",2.907,25
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",4,12.2722,"4",13.967,18,62.6,"4",22.382,16,75.8762,"3",28.3,21,10.1592,"3",2.635,24,-4.6608,"3",1.709,24,2.7629,"3",1.936,24
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",5,0.72,"3",2.968,20,72.9842,"4",33.095,19,78.1857,"3",36.019,21,18.8388,"3",2.496,24,2.4408,"3",1.536,24,10.635,"3",1.811,24
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",6,0,"2",0,26,91.2522,"3",36.212,23,92.5292,"3",35.964,24,24.1772,"2",1.437,25,7.9968,"2",1.488,25,16.0904,"2",1.242,25
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",7,0,"2",0,25,86.9478,"3",32.833,23,90.964,"1",35.142,25,26.4352,"2",1.432,25,10.5552,"2",1.109,25,18.4948,"2",1.065,25
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",8,0,"2",0,25,87.5087,"3",38.946,23,84.772,"1",38.916,25,24.6291,"3",1.516,22,9.5514,"3",1.353,22,17.0968,"3",1.26,22
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",9,0,"3",0,24,99.185,"3",41.584,20,96.187,"3",39.919,23,19.8673,"3",1.826,22,5.4,"3",1.316,22,12.6327,"3",1.443,22
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",10,2.7053,"4",3.892,19,91.6789,"4",36.577,19,98.0261,"3",34.335,23,11.4668,"3",1.941,22,0.3305,"3",1.458,22,5.8991,"3",1.571,22
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",11,27.1765,"4",11.756,17,46.5353,"4",22.57,17,75.7053,"4",23.313,19,3.36,"3",2.461,24,-6.6746,"3",2.736,24,-1.6413,"3",2.491,24
"7035455","Nilgaut99","1999-05-15",,-77.33088,46.57518,297,"automatique","1991-2020",12,50.9722,"4",24.282,18,19.11,"3",15.553,20,71.1739,"3",25.605,23,-3.3783,"3",2.616,24,-14.8025,"3",3.958,24,-9.0958,"3",3.154,24
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",1,64.66,"3",23.794,20,25.36,"3",22.787,20,91.8722,"4",35.709,18,-7.4359,"3",3.154,22,-18.4413,"3",4.168,23,-12.9105,"3",3.606,22
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",2,45.9526,"4",19.117,19,9.4238,"3",10.154,21,54.9833,"4",22.222,18,-4.9186,"3",2.562,22,-17.1991,"3",3.659,23,-11.1552,"3",3.042,21
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",3,36.4111,"4",23.281,18,26.335,"3",24.374,20,65.6412,"4",34.347,17,1.7525,"3",2.607,20,-10.426,"3",3.387,20,-4.2863,"4",2.964,19
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",4,11.4333,"3",13.444,21,64.81,"3",27.778,20,76.26,"3",29.14,20,9.5114,"3",1.935,21,-2.082,"3",1.386,20,3.693,"3",1.546,20
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",5,0.3636,"3",1.049,22,89.8136,"3",31.878,22,90.1773,"3",31.563,22,17.7219,"3",1.99,21,4.7067,"3",1.747,21,11.2844,"4",1.758,18
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",6,0,"3",0,23,105.1773,"3",34.578,22,105.1773,"3",34.578,22,22.6476,"3",1.419,21,9.9727,"3",1.205,22,16.3705,"4",1.178,19
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",7,0,"3",0,23,116.6238,"3",42.255,21,116.6238,"3",42.255,21,24.4586,"3",1.199,21,12.4495,"3",0.993,21,18.4885,"3",0.979,20
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",8,0,"3",0,23,104.8955,"3",42.308,22,104.8955,"3",42.308,22,23.2955,"3",1.053,22,11.2724,"3",1.36,21,17.2457,"3",0.971,21
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",9,0.1,"3",0.449,24,108.235,"3",47.47,20,108.365,"3",47.366,20,18.2765,"3",1.489,20,7.0345,"3",1.632,20,12.6635,"3",1.492,20
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",10,4.8696,"3",9.189,23,98.0682,"3",39.136,22,102.1136,"3",38.371,22,10.9295,"3",1.508,22,1.5136,"3",1.591,22,6.2145,"3",1.46,22
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",11,26.6727,"3",20.264,22,69.0684,"4",34.1,19,99.1684,"4",35.489,19,3.4524,"3",1.998,21,-4.5767,"3",2.239,21,-0.457,"3",2.076,20
"7035520","Nominingue","1913-08-01","2014-11-10",-75.07741,46.38894,320,"observateur","1991-2020",12,64.6737,"4",25.711,19,24.9524,"3",17.903,21,88.9684,"4",36.452,19,-3.8829,"3",2.276,21,-12.905,"3",3.19,22,-8.322,"3",2.685,20
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",1,45.2211,"4",15.099,19,27.0591,"3",21.518,22,70.3294,"4",26.16,17,-6.2343,"1",2.849,28,-16.6936,"1",3.461,28,-11.4539,"1",3.084,28
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",2,40.6364,"3",18.525,22,14.3385,"1",15.406,26,57.8045,"3",19.946,22,-4.3107,"1",2.603,27,-15.8848,"1",3.237,27,-10.0922,"1",2.858,27
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",3,34.0278,"4",26.535,18,33.6045,"3",23.09,22,65.8375,"4",35.542,16,1.7814,"1",2.523,28,-9.3718,"1",3.082,28,-3.8011,"1",2.79,27
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",4,5.9586,"1",6.785,29,76.9292,"3",37.213,24,83.1667,"3",36.988,24,9.9046,"1",1.714,28,-1.2659,"1",1.578,27,4.2907,"1",1.548,27
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",5,0,"1",0,30,91.3192,"1",39.238,26,91.3192,"1",39.238,26,18.5928,"1",1.86,29,5.2171,"1",1.498,28,11.8875,"1",1.526,28
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",6,0,"1",0,30,97.884,"1",36.515,25,97.884,"1",36.515,25,23.4893,"1",1.452,28,10.3607,"1",1.092,27,16.91,"1",1.102,27
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",7,0,"1",0,30,115.4308,"1",47.887,26,115.4308,"1",47.887,26,25.7171,"1",1.543,28,13.0174,"1",1.185,27,19.4133,"1",1.197,27
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",8,0,"1",0,30,96.5889,"1",44.502,27,96.5889,"1",44.502,27,24.6007,"1",1.211,27,11.7119,"1",1.064,27,18.1548,"1",0.902,27
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",9,0,"1",0,29,102.236,"1",46.525,25,102.236,"1",46.525,25,20.3312,"1",1.813,25,7.8428,"1",1.32,25,14.0924,"1",1.455,25
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",10,0.8393,"1",3.223,28,106.436,"1",40.012,25,107.376,"1",39.782,25,12.2504,"1",1.783,26,1.93,"1",1.548,26,7.1023,"1",1.572,26
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",11,12.46,"1",14.997,25,64.5385,"1",27.628,26,75.4522,"3",25.8,23,4.7183,"1",2.055,29,-3.7048,"1",1.924,29,0.5055,"1",1.917,29
"7035666","Notre-Dame-de-la-Paix","1979-06-15",,-74.95766,45.80699,193,"observateur","1991-2020",12,,,,,,,,,,,,,-2.5035,"1",2.556,26,-11.1471,"3",3.548,24,-6.81,"3",3.105,23
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",1,44.0667,"4",20.14,15,32.6625,"4",29.907,16,,,,,-5.4553,"4",2.859,15,-15.2353,"4",3.423,15,-10.3453,"4",3.106,15
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",2,,,,,,,,,,,,,-3.0781,"4",2.27,16,-13.9419,"4",2.976,16,-8.5094,"4",2.569,16
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",3,29.28,"4",25.277,15,,,,,,,,,2.4138,"4",1.471,16,-7.7,"4",2.332,16,-2.6381,"4",1.872,16
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",4,5.7133,"4",10.06,15,,,,,,,,,11.174,"4",1.884,15,0.4047,"4",1.109,15,5.7887,"4",1.433,15
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",5,0,"4",0,17,,,,,,,,,18.898,"4",2.201,15,7.022,"4",1.555,15,12.9607,"4",1.826,15
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",6,0,"4",0,19,106.0133,"4",32.948,15,106.0133,"4",32.948,15,24.3181,"4",1.586,16,12.9294,"4",1.392,16,18.6206,"4",1.352,16
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",7,0,"4",0,18,,,,,,,,,,,,,,,,,,,,
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",8,0,"4",0,18,,,,,,,,,25.3281,"4",1.304,16,14.185,"4",0.754,16,19.7563,"4",0.94,16
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",9,0,"4",0,18,105.9067,"4",40.43,15,105.9067,"4",40.43,15,20.6347,"4",1.782,15,9.9847,"4",1.486,15,15.314,"4",1.575,15
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",10,1.0824,"4",2.436,17,,,,,,,,,12.8113,"4",1.526,15,3.632,"4",1.63,15,8.2167,"4",1.537,15
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",11,11.6875,"4",12.218,16,,,,,,,,,5.2247,"4",1.627,15,-2.202,"4",1.588,15,1.5187,"4",1.574,15
"7036063","Pointe-au-Chêne","1958-11-01","2009-07-02",-74.79651,45.6445,42,"observateur","1991-2020",12,,,,,37.96,"4",29.499,15,,,,,,,,,,,,,,,,
"7036855","Sainte-Anne-du-Lac","1937-07-01",,-75.32857,46.85772,269,"observateur","1991-2020",1,53.7944,"4",17.823,18,18.1917,"3",18.581,24,71.7056,"4",24.436,18,-8.1067,"1",2.849,27,-20.4926,"1",4.123,27,-14.2996,"1",3.414,27
